file,concept,rank,score,var_name,var_label
cfps2010adult_202008.dta,coop,24,1,ku601,适合您的情况：在网上认识新朋友后，会通过手机进一步联系
cfps2010adult_202008.dta,coop,25,1,qa1age,自动计算年龄
cfps2010adult_202008.dta,transfer,1,1,kr5,请问您上的是哪类大专
cfps2010adult_202008.dta,transfer,2,1,kr6,请问您现在上的是哪类本科
cfps2010adult_202008.dta,transfer,3,1,kr601,请问您现在所学专业属于哪个学科
cfps2010adult_202008.dta,transfer,4,1,kr801,请问您现在所学专业属于哪个学科
cfps2010adult_202008.dta,transfer,5,1,ks901,您去年的教育支出（元）：学杂费
cfps2010adult_202008.dta,transfer,6,1,ks902,您去年的教育支出（元）：书本费
cfps2010adult_202008.dta,transfer,7,1,ks903,您去年的教育支出（元）：课外辅导/家教费
cfps2010adult_202008.dta,transfer,8,1,ks904,您去年的教育支出（元）：住宿费
cfps2010adult_202008.dta,transfer,9,1,ks905,您去年的教育支出（元）：交通费
cfps2010adult_202008.dta,transfer,10,1,ks906,您去年的教育支出（元）：其他费用
cfps2010adult_202008.dta,transfer,11,1,ks90total,您去年的教育支出合计(元)
cfps2010adult_202008.dta,transfer,12,1,ks910,您去年的教育支出（元）：所有费用中，家庭支付的为多少
cfps2010adult_202008.dta,transfer,13,1,ku1,您是否使用或使用过手机
cfps2010adult_202008.dta,transfer,14,1,ku101,您现在使用/之前使用的是自己的手机吗
cfps2010adult_202008.dta,transfer,15,1,ku102,非假期，您平均每月的手机费大概是多少钱（元）
cfps2010adult_202008.dta,transfer,16,1,ku301,使用互联网络：娱乐
cfps2010adult_202008.dta,transfer,17,1,ku302,使用互联网络：学习
cfps2010adult_202008.dta,transfer,18,1,ku303,使用互联网络：工作
cfps2010adult_202008.dta,transfer,19,1,ku304,使用互联网络：社交
cfps2010adult_202008.dta,transfer,20,1,ku305,使用互联网络：和网友说心里话
cfps2010adult_202008.dta,transfer,21,1,ku306,使用互联网络：寻求网友的情感支持
cfps2010adult_202008.dta,transfer,22,1,ku307,使用互联网络：寻求网友的专业帮助
cfps2010adult_202008.dta,transfer,23,1,ku308,使用互联网络：解闷
cfps2010adult_202008.dta,transfer,24,1,ku601,适合您的情况：在网上认识新朋友后，会通过手机进一步联系
cfps2010adult_202008.dta,transfer,25,1,qa1age,自动计算年龄
cfps2010adult_202008.dta,internet_info,1,7,ku304,使用互联网络：社交
cfps2010adult_202008.dta,internet_info,2,5,ku301,使用互联网络：娱乐
cfps2010adult_202008.dta,internet_info,3,5,ku302,使用互联网络：学习
cfps2010adult_202008.dta,internet_info,4,5,ku303,使用互联网络：工作
cfps2010adult_202008.dta,internet_info,5,5,ku305,使用互联网络：和网友说心里话
cfps2010adult_202008.dta,internet_info,6,5,ku306,使用互联网络：寻求网友的情感支持
cfps2010adult_202008.dta,internet_info,7,5,ku307,使用互联网络：寻求网友的专业帮助
cfps2010adult_202008.dta,internet_info,8,5,ku308,使用互联网络：解闷
cfps2010adult_202008.dta,internet_info,9,3,qn201,经历：遇到对自己或家庭不利的政策
cfps2010adult_202008.dta,internet_info,10,2,kt403_a_1,工作日：使用互联网娱乐
cfps2010adult_202008.dta,internet_info,11,2,kt403_a_2,休息日：使用互联网娱乐
cfps2010adult_202008.dta,internet_info,12,2,ku104_a_5,非假期，您使用手机上网的频率大概是
cfps2010adult_202008.dta,internet_info,13,2,ku501_a_5,社交网站（如校内/facebbook）：您访问的频率
cfps2010adult_202008.dta,internet_info,14,1,kr5,请问您上的是哪类大专
cfps2010adult_202008.dta,internet_info,15,1,kr6,请问您现在上的是哪类本科
cfps2010adult_202008.dta,internet_info,16,1,kr601,请问您现在所学专业属于哪个学科
cfps2010adult_202008.dta,internet_info,17,1,kr801,请问您现在所学专业属于哪个学科
cfps2010adult_202008.dta,internet_info,18,1,ks901,您去年的教育支出（元）：学杂费
cfps2010adult_202008.dta,internet_info,19,1,ks902,您去年的教育支出（元）：书本费
cfps2010adult_202008.dta,internet_info,20,1,ks903,您去年的教育支出（元）：课外辅导/家教费
cfps2010adult_202008.dta,internet_info,21,1,ks904,您去年的教育支出（元）：住宿费
cfps2010adult_202008.dta,internet_info,22,1,ks905,您去年的教育支出（元）：交通费
cfps2010adult_202008.dta,internet_info,23,1,ks906,您去年的教育支出（元）：其他费用
cfps2010adult_202008.dta,internet_info,24,1,ks90total,您去年的教育支出合计(元)
cfps2010adult_202008.dta,internet_info,25,1,ks910,您去年的教育支出（元）：所有费用中，家庭支付的为多少
cfps2010comm_201906.dta,Y_ag_output,1,7,ch3,您村的农业总产值是多少万元/年
cfps2010comm_201906.dta,Y_ag_output,2,7,ch4,您村的非农业总产值是多少万元/年
cfps2010comm_201906.dta,Y_ag_output,3,3,ch1,您村实际从事农业的劳动力占劳动力总数的比例%
cfps2010comm_201906.dta,Y_ag_output,4,3,ch101,您村所有农业劳动力中女性劳动力所占的比例%
cfps2010comm_201906.dta,Y_ag_output,5,3,ck101,"去年/村改居当年,你们村集体企业产值是多少万元"
cfps2010comm_201906.dta,Y_ag_output,6,3,ck305,用于生产投资（农业水利等）的有多少万元
cfps2010comm_201906.dta,Y_ag_output,7,1,ca4r,您村/居的行政区划面积是多少（平方公里）-修订
cfps2010comm_201906.dta,Y_ag_output,8,1,cc1,您村/居哪年开始执行低保政策的
cfps2010comm_201906.dta,Y_ag_output,9,1,cc501,去年，猪里脊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,Y_ag_output,10,1,cc502,去年，猪里脊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,Y_ag_output,11,1,cc503,去年，牛肉的最高价格是多少元/斤
cfps2010comm_201906.dta,Y_ag_output,12,1,cc504,去年，牛肉的最低价格是多少元/斤
cfps2010comm_201906.dta,Y_ag_output,13,1,cc505,去年，羊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,Y_ag_output,14,1,cc506,去年，羊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,Y_ag_output,15,1,cc507,去年，鸡蛋的最高价格是多少元/斤
cfps2010comm_201906.dta,Y_ag_output,16,1,cc508,去年，鸡蛋的最低价格是多少元/斤
cfps2010comm_201906.dta,Y_ag_output,17,1,cc601,上周，猪里脊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,Y_ag_output,18,1,cc602,上周，猪里脊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,Y_ag_output,19,1,cc603,上周，牛肉的最高价格是多少元/斤
cfps2010comm_201906.dta,Y_ag_output,20,1,cc604,上周，牛肉的最低价格是多少元/斤
cfps2010comm_201906.dta,Y_ag_output,21,1,cc605,上周，羊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,Y_ag_output,22,1,cc606,上周，羊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,Y_ag_output,23,1,cc607,上周，鸡蛋的最高价格是多少元/斤
cfps2010comm_201906.dta,Y_ag_output,24,1,cc608,上周，鸡蛋的最低价格是多少元/斤
cfps2010comm_201906.dta,Y_ag_output,25,1,cd501,你们村/居委会的办公面积是多少平方米
cfps2010comm_201906.dta,K_fixed_asset,1,1,ca4r,您村/居的行政区划面积是多少（平方公里）-修订
cfps2010comm_201906.dta,K_fixed_asset,2,1,cc1,您村/居哪年开始执行低保政策的
cfps2010comm_201906.dta,K_fixed_asset,3,1,cc501,去年，猪里脊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,K_fixed_asset,4,1,cc502,去年，猪里脊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,K_fixed_asset,5,1,cc503,去年，牛肉的最高价格是多少元/斤
cfps2010comm_201906.dta,K_fixed_asset,6,1,cc504,去年，牛肉的最低价格是多少元/斤
cfps2010comm_201906.dta,K_fixed_asset,7,1,cc505,去年，羊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,K_fixed_asset,8,1,cc506,去年，羊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,K_fixed_asset,9,1,cc507,去年，鸡蛋的最高价格是多少元/斤
cfps2010comm_201906.dta,K_fixed_asset,10,1,cc508,去年，鸡蛋的最低价格是多少元/斤
cfps2010comm_201906.dta,K_fixed_asset,11,1,cc601,上周，猪里脊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,K_fixed_asset,12,1,cc602,上周，猪里脊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,K_fixed_asset,13,1,cc603,上周，牛肉的最高价格是多少元/斤
cfps2010comm_201906.dta,K_fixed_asset,14,1,cc604,上周，牛肉的最低价格是多少元/斤
cfps2010comm_201906.dta,K_fixed_asset,15,1,cc605,上周，羊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,K_fixed_asset,16,1,cc606,上周，羊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,K_fixed_asset,17,1,cc607,上周，鸡蛋的最高价格是多少元/斤
cfps2010comm_201906.dta,K_fixed_asset,18,1,cc608,上周，鸡蛋的最低价格是多少元/斤
cfps2010comm_201906.dta,K_fixed_asset,19,1,cd501,你们村/居委会的办公面积是多少平方米
cfps2010comm_201906.dta,K_fixed_asset,20,1,cf1,"历史上,您村居委会辖区内商品房的最高价格是多少元/平方米"
cfps2010comm_201906.dta,K_fixed_asset,21,1,cf2,上个月，您居委会辖区内商品房的最高价格是多少元/平方米
cfps2010comm_201906.dta,K_fixed_asset,22,1,cf3,上个月，您居委会辖区内商品房的一般价格是多少元/平方米
cfps2010comm_201906.dta,K_fixed_asset,23,1,ch1,您村实际从事农业的劳动力占劳动力总数的比例%
cfps2010comm_201906.dta,K_fixed_asset,24,1,ch101,您村所有农业劳动力中女性劳动力所占的比例%
cfps2010comm_201906.dta,K_fixed_asset,25,1,ch2,您村外出打工的劳动力占劳动力总数的比例%
cfps2010comm_201906.dta,L_labor,1,3,ch1,您村实际从事农业的劳动力占劳动力总数的比例%
cfps2010comm_201906.dta,L_labor,2,3,ch101,您村所有农业劳动力中女性劳动力所占的比例%
cfps2010comm_201906.dta,L_labor,3,3,ch2,您村外出打工的劳动力占劳动力总数的比例%
cfps2010comm_201906.dta,L_labor,4,3,ch201,您村所有外出打工的劳动力中女性劳动力所占的比例%
cfps2010comm_201906.dta,L_labor,5,1,ca4r,您村/居的行政区划面积是多少（平方公里）-修订
cfps2010comm_201906.dta,L_labor,6,1,cc1,您村/居哪年开始执行低保政策的
cfps2010comm_201906.dta,L_labor,7,1,cc501,去年，猪里脊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,L_labor,8,1,cc502,去年，猪里脊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,L_labor,9,1,cc503,去年，牛肉的最高价格是多少元/斤
cfps2010comm_201906.dta,L_labor,10,1,cc504,去年，牛肉的最低价格是多少元/斤
cfps2010comm_201906.dta,L_labor,11,1,cc505,去年，羊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,L_labor,12,1,cc506,去年，羊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,L_labor,13,1,cc507,去年，鸡蛋的最高价格是多少元/斤
cfps2010comm_201906.dta,L_labor,14,1,cc508,去年，鸡蛋的最低价格是多少元/斤
cfps2010comm_201906.dta,L_labor,15,1,cc601,上周，猪里脊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,L_labor,16,1,cc602,上周，猪里脊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,L_labor,17,1,cc603,上周，牛肉的最高价格是多少元/斤
cfps2010comm_201906.dta,L_labor,18,1,cc604,上周，牛肉的最低价格是多少元/斤
cfps2010comm_201906.dta,L_labor,19,1,cc605,上周，羊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,L_labor,20,1,cc606,上周，羊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,L_labor,21,1,cc607,上周，鸡蛋的最高价格是多少元/斤
cfps2010comm_201906.dta,L_labor,22,1,cc608,上周，鸡蛋的最低价格是多少元/斤
cfps2010comm_201906.dta,L_labor,23,1,cd501,你们村/居委会的办公面积是多少平方米
cfps2010comm_201906.dta,L_labor,24,1,cf1,"历史上,您村居委会辖区内商品房的最高价格是多少元/平方米"
cfps2010comm_201906.dta,L_labor,25,1,cf2,上个月，您居委会辖区内商品房的最高价格是多少元/平方米
cfps2010comm_201906.dta,M_intermediate,1,1,ca4r,您村/居的行政区划面积是多少（平方公里）-修订
cfps2010comm_201906.dta,M_intermediate,2,1,cc1,您村/居哪年开始执行低保政策的
cfps2010comm_201906.dta,M_intermediate,3,1,cc501,去年，猪里脊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,M_intermediate,4,1,cc502,去年，猪里脊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,M_intermediate,5,1,cc503,去年，牛肉的最高价格是多少元/斤
cfps2010comm_201906.dta,M_intermediate,6,1,cc504,去年，牛肉的最低价格是多少元/斤
cfps2010comm_201906.dta,M_intermediate,7,1,cc505,去年，羊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,M_intermediate,8,1,cc506,去年，羊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,M_intermediate,9,1,cc507,去年，鸡蛋的最高价格是多少元/斤
cfps2010comm_201906.dta,M_intermediate,10,1,cc508,去年，鸡蛋的最低价格是多少元/斤
cfps2010comm_201906.dta,M_intermediate,11,1,cc601,上周，猪里脊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,M_intermediate,12,1,cc602,上周，猪里脊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,M_intermediate,13,1,cc603,上周，牛肉的最高价格是多少元/斤
cfps2010comm_201906.dta,M_intermediate,14,1,cc604,上周，牛肉的最低价格是多少元/斤
cfps2010comm_201906.dta,M_intermediate,15,1,cc605,上周，羊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,M_intermediate,16,1,cc606,上周，羊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,M_intermediate,17,1,cc607,上周，鸡蛋的最高价格是多少元/斤
cfps2010comm_201906.dta,M_intermediate,18,1,cc608,上周，鸡蛋的最低价格是多少元/斤
cfps2010comm_201906.dta,M_intermediate,19,1,cd501,你们村/居委会的办公面积是多少平方米
cfps2010comm_201906.dta,M_intermediate,20,1,cf1,"历史上,您村居委会辖区内商品房的最高价格是多少元/平方米"
cfps2010comm_201906.dta,M_intermediate,21,1,cf2,上个月，您居委会辖区内商品房的最高价格是多少元/平方米
cfps2010comm_201906.dta,M_intermediate,22,1,cf3,上个月，您居委会辖区内商品房的一般价格是多少元/平方米
cfps2010comm_201906.dta,M_intermediate,23,1,ch1,您村实际从事农业的劳动力占劳动力总数的比例%
cfps2010comm_201906.dta,M_intermediate,24,1,ch101,您村所有农业劳动力中女性劳动力所占的比例%
cfps2010comm_201906.dta,M_intermediate,25,1,ch2,您村外出打工的劳动力占劳动力总数的比例%
cfps2010comm_201906.dta,land_area,1,4,cg601_a_1,耕地：人均拥有多少亩
cfps2010comm_201906.dta,land_area,2,3,ca4r,您村/居的行政区划面积是多少（平方公里）-修订
cfps2010comm_201906.dta,land_area,3,3,cd501,你们村/居委会的办公面积是多少平方米
cfps2010comm_201906.dta,land_area,4,3,cj1,您村最大的医疗点的工作面积有多少平方米
cfps2010comm_201906.dta,land_area,5,3,ck203,土地/房屋出租的有多少万元
cfps2010comm_201906.dta,land_area,6,2,cg601_a_2,山地：人均拥有多少亩
cfps2010comm_201906.dta,land_area,7,2,cg601_a_3,林果地：人均拥有多少亩
cfps2010comm_201906.dta,land_area,8,2,cg601_a_4,水面：人均拥有多少亩
cfps2010comm_201906.dta,land_area,9,2,cg601_a_5,牧场：人均拥有多少亩
cfps2010comm_201906.dta,land_area,10,2,cg6_s_1,您村是否有以下类型的土地：选择1
cfps2010comm_201906.dta,land_area,11,2,cg6_s_2,您村是否有以下类型的土地：选择2
cfps2010comm_201906.dta,land_area,12,2,cg6_s_3,您村是否有以下类型的土地：选择3
cfps2010comm_201906.dta,land_area,13,2,cg6_s_4,您村是否有以下类型的土地：选择4
cfps2010comm_201906.dta,land_area,14,2,cg6_s_5,您村是否有以下类型的土地：选择5
cfps2010comm_201906.dta,land_area,15,1,cc1,您村/居哪年开始执行低保政策的
cfps2010comm_201906.dta,land_area,16,1,cc501,去年，猪里脊肉的最高价格是多少元/斤
cfps2010comm_201906.dta,land_area,17,1,cc502,去年，猪里脊肉的最低价格是多少元/斤
cfps2010comm_201906.dta,land_area,18,1,cc503,去年，牛肉的最高价格是多少元/斤
cfps2010comm_201906.dta,land_area,19,1,cc504,去年，牛肉的最低价格是多少元/斤
